Rainfall (inch/month)																																									
Year Month	WBA10	WBA11	WBA12	WBA13	WBA14	WBA15N	WBA15S	WBA16	WBA17N	WBA17S	WBA18	WBA19	WBA2	WBA20	WBA21	WBA22	WBA23	WBA24	WBA25	WBA26N	WBA26S	WBA3	WBA4	WBA5	WBA6	WBA60N	WBA60S	WBA61	WBA62	WBA63	WBA64	WBA70	WBA71	WBA72	WBA73	WBA7N	WBA7S	WBA8N	WBA8S	WBA9	WBA90
1926  12	2.5196	1.6178	1.1188	1.5457	1.0089	0.7694	0.7361	0.7034	1.1485	0.8538	0.9223	0.6448	4.4336	1.7795	0.5758	0.5797	0.6732	0.8414	1.6591	0.6036	0.5747	4.4078	4.0252	3.0355	3.6296	0.8811	0.9315	1.1615	1.0517	1.2190	0.5692	1.4459	1.0933	0.7909	0.6963	3.2721	1.3173	1.8689	1.0343	1.4477	1.3906
1927  01	5.2558	4.1121	4.1936	5.4981	4.7619	3.6314	3.4743	3.3201	2.5723	2.8947	2.7156	3.0041	9.1937	2.5019	2.2135	2.3956	3.1169	3.8171	2.4761	2.3937	2.2769	9.8680	3.4227	4.4299	2.4036	3.0091	2.2163	1.1524	0.9345	1.0045	2.1142	1.4778	1.0992	0.8271	0.8285	2.3213	2.5842	2.6675	2.3764	3.1220	1.2891
1927  02	9.4855	7.3833	7.1648	9.4292	8.0172	6.1139	5.8493	5.5897	5.4556	5.3854	5.2188	5.1297	11.1462	5.0330	4.7961	4.9033	5.4022	6.8210	4.8634	5.1932	4.9358	11.6792	6.5050	8.1689	6.2842	4.7176	4.4363	5.0901	4.4417	3.6967	4.1376	3.7424	4.2468	4.7527	4.3658	5.9589	5.4290	5.7331	4.8906	6.1048	2.6061
1927  03	2.8160	2.4519	3.1255	4.0201	3.8068	2.9031	2.7775	2.6542	0.7658	1.7574	1.4290	2.3482	4.7597	1.3735	0.9766	1.2701	2.3771	2.7591	1.4143	1.0511	1.0016	5.2614	0.9106	2.0321	0.7143	1.6464	1.8182	2.1908	1.7377	0.9846	1.1752	1.5097	1.6578	1.3320	1.1860	0.6912	0.9026	0.9655	0.8975	1.3185	1.2018
1927  04	2.7590	1.7737	1.3746	1.8753	1.3183	1.0053	0.9618	0.9191	0.8734	0.9199	0.8445	0.8865	2.6485	1.8561	1.4193	1.3118	0.9781	1.3508	1.8438	1.5299	1.4551	2.7117	1.7110	2.2905	1.1005	1.6570	1.8313	2.4330	2.0522	1.2113	0.7454	1.4353	1.5499	0.4044	0.2771	1.0378	1.0915	1.1122	0.8495	1.3630	1.2100
1927  05	1.1515	0.9549	1.0736	1.3938	1.2645	0.9643	0.9225	0.8816	0.5264	0.6809	0.6311	0.7715	1.8461	0.2032	0.2015	0.3242	0.7722	0.8722	0.2066	0.2186	0.2083	1.9423	0.8111	0.9854	0.3089	0.3047	0.3292	0.3187	0.2729	0.0671	0.0250	0.0000	0.1388	0.0200	0.0013	0.3151	0.4629	0.5095	0.4860	0.6625	0.0023
1927  06	0.5472	0.5874	0.7110	0.9079	0.8878	0.6770	0.6477	0.6190	0.6461	0.6138	0.6020	0.5682	0.4274	0.1020	0.5404	0.5565	0.6006	0.7615	0.1102	0.5932	0.5634	0.4014	0.5398	0.5329	0.4923	0.3818	0.2898	0.2474	0.2202	0.1395	0.1484	0.0851	0.1781	0.2369	0.2146	0.4848	0.5347	0.5354	0.5438	0.5438	1.1327
1927  07	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0084	0.1857	0.0000	0.0000	0.0050	0.0154	0.0000	0.0000	0.0000	0.0000	0.0000	0.2071
1927  08	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0299	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0340	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0035	0.0774	0.0000	0.0000	0.0021	0.0064	0.0000	0.0000	0.0000	0.0000	0.0000	0.0074
1927  09	0.0570	0.0268	0.0093	0.0154	0.0000	0.0000	0.0000	0.0000	0.0000	0.0007	0.0000	0.0016	0.0448	0.4780	0.0170	0.0078	0.0014	0.0035	0.4364	0.0104	0.0100	0.0510	0.0000	0.0342	0.0000	0.0849	0.0593	0.0419	0.0329	0.0005	0.0000	0.0000	0.0183	0.0024	0.0000	0.0001	0.1031	0.0078	0.0304	0.0177	0.0000
1927  10	1.8697	1.8978	1.8691	2.4171	2.2330	1.7029	1.6292	1.5569	2.9430	2.0567	2.2720	1.4343	1.6553	2.3313	1.4063	1.4125	1.5130	1.9210	2.2002	1.5091	1.4359	1.6393	1.6706	1.7634	1.7955	1.8075	1.7193	1.7172	1.6879	1.5128	1.7209	0.8718	1.1339	0.7387	0.6611	1.8168	2.8445	2.2391	2.4862	2.2836	0.9850
1927  11	5.7574	4.4563	4.1346	5.4613	4.5601	3.4776	3.3271	3.1794	3.7088	3.2293	3.3167	2.8531	8.6881	2.9498	1.7560	1.9885	2.9305	3.5168	2.7861	1.8837	1.7925	9.2546	3.5704	4.7803	2.3167	2.5468	2.0883	1.5297	1.6211	1.6714	1.4132	0.7549	1.0584	0.9328	0.8295	2.3403	3.5877	3.3023	3.2444	3.9353	0.7293
1927  12	4.5147	3.3525	2.8672	3.8241	3.0401	2.3184	2.2180	2.1196	2.9192	2.3493	2.4679	1.9265	6.8495	3.3552	1.5170	1.5929	2.0011	2.4657	3.1362	1.6131	1.5347	7.0072	4.9431	4.5793	4.4115	2.0842	1.8760	1.8196	1.7474	1.7187	1.2937	1.4247	1.3173	0.5804	0.4901	4.1052	3.0633	3.2591	2.5843	3.0922	1.1474
1928  01	2.8958	2.3560	2.1501	2.8331	2.3944	1.8260	1.7469	1.6694	2.4765	1.9158	2.0457	1.5134	2.9154	2.3104	1.1414	1.2151	1.5691	1.9241	2.1102	1.2176	1.1573	2.8599	2.6183	2.7103	1.7376	1.2998	0.8622	0.3672	0.4328	0.5124	0.4524	0.1595	0.2392	0.1896	0.1703	1.7284	2.4707	2.1236	2.1471	2.3328	0.5769
1928  02	3.7965	3.1272	3.0508	3.9979	3.4705	2.6466	2.5321	2.4197	2.8953	2.4860	2.5659	2.1696	3.4465	1.2873	1.3237	1.5153	2.2306	2.6774	1.2235	1.4362	1.3659	3.5053	2.5872	3.2554	2.2395	1.7422	1.6377	1.8187	1.6627	1.1789	0.8710	0.7761	1.2491	1.2146	1.0684	2.2031	2.5845	2.5924	2.4624	2.8550	1.0597
1928  03	5.9626	5.0768	5.4297	7.0593	6.3627	4.8522	4.6422	4.4362	3.9960	4.1061	3.9499	4.0341	7.1018	3.4622	3.2587	3.4475	4.2084	5.2121	3.4243	3.5281	3.3557	7.4940	3.4867	4.8849	2.6739	4.4151	3.5269	2.6321	2.5030	2.1890	1.8909	1.5203	1.8887	1.5759	1.4003	2.6768	3.9172	3.5705	3.5999	4.1652	1.7632
1928  04	0.7981	0.7964	0.9592	1.2290	1.1837	0.9027	0.8637	0.8253	0.7298	0.7687	0.7270	0.7598	1.7674	0.5960	0.7468	0.7576	0.8036	1.0224	0.6695	0.8118	0.7736	1.8190	1.0410	0.8612	0.5502	1.4275	1.1748	0.7288	0.6541	0.5879	0.6986	0.5741	0.5760	0.4676	0.4288	0.5427	0.7068	0.6280	0.6559	0.6702	0.2095
1928  05	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0013	0.0000	0.0014	0.1196	0.0655	0.0200	0.0156	0.0028	0.0071	0.0851	0.0208	0.0204	0.1360	0.0000	0.0000	0.0000	0.1261	0.1842	0.1928	0.1514	0.0104	0.0930	0.0000	0.0956	0.0705	0.0610	0.0000	0.0140	0.0000	0.0041	0.0000	1.0567
1928  06	0.1938	0.1116	0.0318	0.0525	0.0000	0.0000	0.0000	0.0000	0.1436	0.0584	0.0825	0.0025	0.1183	0.0093	0.0379	0.0311	0.0055	0.0141	0.0031	0.0416	0.0395	0.1145	0.0910	0.1483	0.0000	0.0313	0.0102	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0121	0.1159	0.1009	0.1078	0.1433	0.0000
1928  07	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1928  08	0.0000	0.0017	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0120	0.0046	0.0069	0.0000	0.0374	0.0006	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0425	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0010	0.0096	0.0062	0.0090	0.0069	0.0000
1928  09	0.0114	0.0054	0.0019	0.0031	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1271	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1445	0.0000	0.0068	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0016	0.0000	0.0035	0.0000
1928  10	0.6384	0.4104	0.3399	0.4607	0.3363	0.2565	0.2454	0.2345	0.1436	0.1888	0.1699	0.2111	0.6287	0.0343	0.1424	0.1595	0.2184	0.2652	0.0301	0.1561	0.1481	0.6934	0.1951	0.4612	0.3089	0.0522	0.0389	0.0732	0.0332	0.0005	0.0000	0.1276	0.0711	0.0024	0.0000	0.2827	0.1225	0.2410	0.1303	0.2816	0.0201
1928  11	5.4382	4.1697	3.7340	4.9490	4.0624	3.0980	2.9639	2.8324	3.6849	3.1165	3.1736	2.6307	6.4886	4.0286	2.8799	2.8360	2.7998	3.6156	3.8869	3.1014	2.9497	6.4938	5.1752	5.1925	3.6585	3.3878	2.8315	2.1853	2.4405	3.0849	2.3967	1.6054	1.8443	2.1943	2.0130	3.5114	3.8018	3.5894	3.2593	3.8222	1.3780
1928  12	5.3812	4.6159	5.0897	6.6025	6.0129	4.5854	4.3870	4.1923	3.3380	3.6737	3.4808	3.7791	4.0110	3.7081	2.5724	2.8348	3.9019	4.7337	3.5072	2.7683	2.6313	4.0504	3.0676	4.3794	2.3650	2.5291	2.2400	2.2469	2.0441	2.0870	2.2466	1.9350	2.1369	2.9792	2.7712	2.3513	3.4505	3.0711	3.1040	3.6038	1.4161
1929  01	1.6075	1.1598	1.0259	1.3677	1.0896	0.8309	0.7950	0.7597	0.7896	0.7642	0.7370	0.7101	1.4667	0.8069	0.8447	0.8235	0.7621	0.9982	0.8246	0.9158	0.8713	1.4417	1.2111	1.4078	0.5792	1.4457	1.1909	1.0860	1.0315	0.9227	1.1606	0.6273	0.7977	0.7513	0.6944	0.5738	0.7993	0.7775	0.7078	0.9565	1.6966
1929  02	3.3404	2.8689	2.9949	3.8974	3.4974	2.6671	2.5517	2.4385	2.5364	2.3606	2.3666	2.1914	5.2095	2.2101	1.3952	1.5655	2.2547	2.7156	2.0348	1.4986	1.4240	5.5837	2.2451	2.8610	2.2202	1.4162	1.1263	1.0255	0.8683	0.9878	0.5009	1.3715	1.0729	1.0824	0.9799	2.1559	2.4978	2.3391	2.2542	2.5056	0.3688
1929  03	2.7704	1.9031	1.5930	2.1431	1.6277	1.2413	1.1875	1.1348	1.1605	1.0982	1.0899	1.0275	2.2388	1.3972	0.7590	0.8140	1.0645	1.3025	1.4172	0.8118	0.7747	2.3180	1.4397	2.2076	1.2839	1.9981	1.6824	1.2018	1.2798	1.3119	0.8512	0.6166	0.7772	0.4237	0.3495	1.2221	1.2271	1.3093	1.0573	1.5326	1.0970
1929  04	0.9691	0.8003	0.7518	0.9876	0.8475	0.6463	0.6183	0.5909	0.8255	0.6600	0.6947	0.5359	2.8903	0.1488	0.4180	0.4502	0.5589	0.6901	0.1515	0.4579	0.4353	3.1050	0.9109	0.9098	0.2703	0.8254	0.5625	0.4131	0.6578	1.2338	0.6944	0.4784	0.4374	0.6040	0.5550	0.3060	0.6870	0.6294	0.6790	0.7788	0.4947
1929  05	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0027	0.0000	0.0025	0.0000	0.0116	0.0380	0.0311	0.0055	0.0141	0.0124	0.0416	0.0395	0.0000	0.0000	0.0000	0.0000	0.0529	0.0972	0.2347	0.1843	0.0028	0.0007	0.0000	0.1023	0.0135	0.0000	0.0000	0.0022	0.0000	0.0006	0.0000	0.0000
1929  06	1.5733	1.5780	1.8770	2.4059	2.3137	1.7644	1.6881	1.6131	1.5314	1.5092	1.4814	1.4546	2.7210	1.7600	0.9915	1.0881	1.5009	1.8202	1.6485	1.0615	1.0092	2.8741	1.3895	1.4698	1.2356	1.2579	1.0488	0.9956	1.0111	0.9860	0.8621	0.5316	0.7078	0.6341	0.5633	1.2095	1.5982	1.3246	1.4004	1.3749	0.5469
1929  07	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1929  08	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1929  09	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0045	0.1020	0.0000	0.0000	0.0027	0.0083	0.0000	0.0000	0.0000	0.0000	0.0000	0.0193
1929  10	0.2508	0.2041	0.2576	0.3327	0.3094	0.2359	0.2257	0.2157	0.0239	0.1325	0.0941	0.1949	0.5795	0.0101	0.1421	0.1561	0.2026	0.2482	0.0174	0.1561	0.1482	0.6404	0.1022	0.1882	0.0579	0.1111	0.0991	0.1521	0.0730	0.0044	0.0172	0.2445	0.1510	0.0527	0.0444	0.0529	0.0205	0.0616	0.0376	0.0918	0.0105
1929  11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1929  12	8.8812	8.0729	9.1557	11.8208	11.0035	8.3913	8.0281	7.6718	6.6640	6.8842	6.6891	6.8570	8.8340	3.0710	3.8845	4.5590	7.0287	8.3775	2.8257	4.2253	4.0130	9.4022	4.2949	6.9719	4.3535	2.7358	1.9563	1.3261	0.9555	0.4782	0.6782	1.2333	1.0445	0.5183	0.4541	4.3705	5.9601	5.7815	5.8620	6.6158	0.2096
1930  01	5.6206	5.0060	5.8632	7.5652	7.0621	5.3856	5.1525	4.9239	3.3141	4.1146	3.7395	4.4708	7.1678	3.9497	3.5129	3.7388	4.6555	5.7453	3.9683	3.7986	3.6141	7.4445	4.3481	5.0103	3.6103	4.4149	3.9885	3.5870	2.9185	2.3478	2.2844	3.4659	3.0155	2.1749	1.9546	3.4385	3.4845	3.4102	3.1641	3.6644	1.0328
1930  02	2.7134	2.6329	2.9016	3.7391	3.5109	2.6774	2.5615	2.4479	2.9192	2.5262	2.5902	2.2115	7.8936	2.5423	1.5704	1.7073	2.2875	2.7876	2.3998	1.6860	1.6037	8.4574	3.2908	2.8740	2.9635	2.1355	1.9194	1.9365	1.7745	1.7986	1.3095	1.7649	1.7150	1.7762	1.6048	2.8371	2.8776	2.6414	2.5620	2.5321	0.9312
1930  03	3.0668	3.1489	3.7126	4.7556	4.5870	3.4981	3.3467	3.1982	3.3499	3.1703	3.1173	2.9392	4.6178	4.8040	2.7788	2.8093	3.0915	3.9044	4.4748	2.9765	2.8279	4.5773	4.0129	3.3411	3.0118	2.3010	1.8357	1.5474	1.5334	1.5274	1.1334	0.9994	1.1836	1.1325	1.0140	2.9155	3.6994	2.9251	3.0918	2.8911	2.3680
1930  04	1.6075	1.3311	1.2048	1.5864	1.3452	1.0258	0.9814	0.9379	1.5074	1.1404	1.2160	0.8681	2.1715	1.3317	0.9091	0.9027	0.9206	1.1807	1.2722	0.9783	0.9306	2.3461	0.7482	1.2459	0.5985	1.1014	0.8651	0.4959	0.6780	0.8793	0.4055	0.0319	0.3674	0.7537	0.6791	0.6504	1.4831	1.1539	1.2942	1.3717	0.7489
1930  05	1.8013	0.9131	0.4175	0.6375	0.1749	0.1334	0.1276	0.1219	0.1436	0.1425	0.1280	0.1267	2.9668	0.2293	0.3252	0.2869	0.1498	0.2304	0.2322	0.3538	0.3361	3.0445	1.6891	1.6928	0.6081	0.3851	0.2896	0.2743	0.3571	0.4289	0.4216	0.0213	0.1488	0.1469	0.1355	0.5456	0.1652	0.4771	0.1318	0.6432	0.4828
1930  06	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0643	0.0010	0.0000	0.0000	0.0000	0.0581	0.0000	0.0000	0.0000	0.0213	0.0095	0.0676	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0591	0.0143	0.0173	0.0041	0.0000	0.0000
1930  07	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1930  08	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0049	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0771	0.1821	0.4307	0.2837	0.0044	0.0064	0.2871	0.2759	0.0207	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6032
1930  09	0.7525	0.4315	0.1798	0.2729	0.0807	0.0615	0.0589	0.0563	0.3948	0.2023	0.2479	0.0677	2.2814	0.5322	0.2824	0.2360	0.0875	0.1533	0.4833	0.3018	0.2865	2.5249	0.4243	0.6112	0.3475	0.1589	0.1073	0.0848	0.0593	0.0457	0.1793	0.1063	0.0773	0.0460	0.0477	0.3375	0.4290	0.3965	0.3333	0.4623	0.2785
1930  10	0.1482	0.2295	0.3255	0.4085	0.4305	0.3283	0.3141	0.3001	0.3111	0.3098	0.2906	0.2891	0.3979	0.7501	0.4562	0.4206	0.3180	0.4375	0.7379	0.4891	0.4655	0.3571	0.4886	0.2657	0.1738	0.5458	0.4803	0.3544	0.2310	0.0658	0.0805	0.3508	0.2813	0.1128	0.0933	0.1780	0.4069	0.2258	0.3060	0.2260	0.0667
1930  11	1.7671	1.6837	2.0499	2.6310	2.5155	1.9183	1.8353	1.7538	1.2563	1.4823	1.3756	1.5782	2.8736	0.3015	1.0540	1.1838	1.6320	1.9793	0.3906	1.1552	1.0993	2.9984	1.4617	1.5969	0.7529	1.4739	1.2513	0.9692	1.2160	1.8802	1.1000	1.0313	0.8642	0.7230	0.6453	0.7647	1.0606	1.0853	1.1140	1.2760	0.9627
1930  12	0.6954	0.7371	1.1683	1.4775	1.5066	1.1489	1.0992	1.0504	0.0479	0.6072	0.4188	0.9388	0.9017	0.2102	0.5331	0.6274	0.9629	1.1485	0.2066	0.5828	0.5528	0.9853	0.3520	0.5575	0.5406	0.1447	0.0528	0.0544	0.0265	0.0004	0.0014	0.0851	0.0498	0.0019	0.0000	0.4774	0.0829	0.2585	0.1424	0.2439	0.0247
1931  01	5.1304	4.0140	3.2693	4.3592	3.4705	2.6466	2.5321	2.4197	4.7137	3.2673	3.6114	2.2474	6.5234	4.9309	2.4392	2.3871	2.3855	3.0727	4.6177	2.6018	2.4752	6.2582	6.8228	5.6239	4.9134	3.1292	2.9183	2.9494	2.7695	2.5727	1.6462	2.0945	2.3376	2.2497	1.9990	4.6940	4.8266	4.4007	4.0509	4.3216	2.0433
1931  02	3.3290	2.4395	2.4094	3.1807	2.6634	2.0311	1.9432	1.8570	1.1366	1.5060	1.3452	1.6848	3.1321	1.6321	1.3021	1.3894	1.7521	2.1574	1.6329	1.4050	1.3369	3.2632	1.9863	2.7566	1.9982	1.8527	1.5996	1.3661	1.4049	1.5358	1.0351	0.9781	1.0654	0.9585	0.8534	1.8453	1.2593	1.5564	1.1178	1.6925	0.7821
1931  03	0.9463	0.9034	1.2376	1.5800	1.5469	1.1797	1.1286	1.0786	0.3111	0.7631	0.5806	1.0000	0.9132	0.4596	1.0856	1.0840	1.0669	1.3787	0.5199	1.1864	1.1274	0.9799	0.3085	0.6805	0.1351	1.2054	0.9701	0.9328	0.7015	0.5220	0.3856	1.0313	0.8630	0.7471	0.6677	0.1450	0.3390	0.3254	0.3556	0.4741	0.2518
1931  04	0.9691	0.9312	0.9684	1.2523	1.1568	0.8822	0.8440	0.8066	1.1605	0.8770	0.9677	0.6982	0.4788	0.8210	0.0593	0.1860	0.6868	0.7478	0.7036	0.0520	0.0496	0.5075	0.4018	0.7454	0.7433	0.4101	0.3205	0.3822	0.3483	0.1912	0.3153	0.0532	0.2231	0.2310	0.2090	0.7475	1.1045	0.9237	0.9935	0.9725	1.3768
1931  05	1.0147	1.2583	1.7384	2.1970	2.2464	1.7131	1.6390	1.5663	1.2562	1.3543	1.3057	1.3909	0.7206	1.1198	0.6505	0.8071	1.4130	1.6543	1.0414	0.6973	0.6630	0.6395	1.1316	1.0365	0.9943	0.7143	0.8369	1.2614	0.9224	0.5356	0.5532	1.2439	1.0466	0.6457	0.5702	0.9750	1.2422	1.0438	1.1508	1.0421	0.2454
1931  06	1.1059	0.9462	0.9249	1.2088	1.0627	0.8104	0.7753	0.7409	0.9930	0.7937	0.8469	0.6566	2.3328	0.7171	0.2849	0.3608	0.6647	0.7730	0.6576	0.3018	0.2874	2.5003	0.9874	1.0389	0.9364	0.3993	0.3093	0.1136	0.0694	0.1007	0.6839	0.2233	0.1410	0.1362	0.1611	0.9026	0.9484	0.9052	0.8547	0.9182	0.7324
1931  07	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1931  08	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0107	0.0336	0.0459	0.0574	0.0386	0.0000	0.0204	0.0323	0.0292	0.0000	0.0000	0.0000	0.0000	0.0000	0.0100
1931  09	0.4788	0.2317	0.0784	0.1297	0.0000	0.0000	0.0000	0.0000	0.0479	0.0186	0.0275	0.0006	0.0198	0.2777	0.0043	0.0000	0.0000	0.0000	0.2530	0.0000	0.0001	0.0087	0.2573	0.3965	0.6178	0.0173	0.0182	0.0000	0.0000	0.0062	0.1253	0.0000	0.0019	0.0128	0.0191	0.5447	0.1021	0.2486	0.0535	0.1766	0.0543
1931  10	0.4674	0.5102	0.7732	0.9784	0.9954	0.7591	0.7263	0.6940	0.1675	0.4412	0.3548	0.6087	2.4647	0.3218	0.1752	0.2666	0.6099	0.6918	0.3924	0.1873	0.1804	2.7149	0.4840	0.4587	0.2703	0.7153	0.6225	0.1414	0.0664	0.0017	0.0000	0.2339	0.1352	0.0143	0.0089	0.2508	0.2031	0.2200	0.2081	0.2422	0.0020
1931  11	2.2004	2.1665	2.7611	3.5310	3.4302	2.6159	2.5027	2.3916	1.4956	1.9225	1.7507	2.1407	3.2368	1.3894	1.2507	1.4479	2.1958	2.6237	1.3927	1.3529	1.2874	3.3821	1.5704	1.8928	0.6757	1.9134	1.7589	1.8288	1.6467	1.7956	1.2258	2.0094	1.7220	1.6607	1.5019	0.7176	1.4838	1.2488	1.4195	1.5491	1.7524
1931  12	9.2232	7.9864	8.3739	10.8890	9.8063	7.4783	7.1546	6.8371	7.1784	6.8328	6.6739	6.3264	8.7049	8.8901	6.6057	6.5708	6.7096	8.6030	8.5545	7.1186	6.7677	8.6296	8.0119	8.5655	7.1143	6.5716	5.4460	4.1625	4.2512	4.7104	4.8605	2.9556	3.3883	3.7018	3.4285	6.8279	7.6233	6.8010	6.5315	7.0197	3.2404
1932  01	2.5196	2.1506	1.9284	2.5356	2.1657	1.6516	1.5801	1.5100	2.7038	1.9150	2.1170	1.3710	2.3803	2.1421	1.0629	1.1237	1.4236	1.7515	1.9620	1.1344	1.0788	2.3591	2.0433	2.2744	1.4673	1.5144	1.5301	2.0559	1.8016	1.7349	2.1247	1.9456	1.7765	1.5752	1.4660	1.5106	2.6139	2.1205	2.2922	2.3473	2.2185
1932  02	1.4935	1.5546	1.7886	2.2922	2.2061	1.6824	1.6095	1.5381	1.8305	1.6357	1.6254	1.4361	0.7131	1.5065	1.6875	1.6504	1.5400	2.0135	1.6283	1.8317	1.7449	0.7094	0.6745	1.1540	0.6757	3.3622	2.9499	2.5721	2.5122	2.2124	1.5756	1.2758	1.8144	1.7018	1.5016	0.7447	1.7720	1.3252	1.5984	1.5231	1.7661
1932  03	0.6156	0.6537	0.8069	1.0300	1.0089	0.7694	0.7361	0.7034	0.6580	0.6473	0.6403	0.6293	1.4861	1.5394	0.3453	0.3929	0.6400	0.7567	1.4883	0.3538	0.3387	1.5129	1.0782	0.7744	0.8688	0.9521	0.8260	0.4008	0.3030	0.3999	0.8559	0.6060	0.5892	1.1692	1.1186	0.8151	0.8588	0.6473	0.6530	0.5720	0.4058
1932  04	2.1776	1.5344	1.4300	1.9019	1.5335	1.1694	1.1188	1.0692	0.7059	0.8859	0.8041	0.9677	2.5562	0.3550	0.7241	0.7865	1.0064	1.2361	0.3602	0.7910	0.7514	2.5406	1.9178	2.0049	0.8012	0.7442	0.6080	0.6528	0.4419	0.2262	0.6379	0.7123	0.5530	0.2926	0.2765	0.7616	0.6375	0.8692	0.6449	1.0854	0.5952
